Employee_ID	Gender	Department	Education_Level	Job_Level	Age	Years_Experience	Training_Hours	Monthly_Salary	Performance_Score	Attendance_Rate	Project_Completed	Promotion_Last_3Y	Join_Date	Last_Review_Date	City	Contract_Type	Division	Work_From_Home_Days	Employee_Rating
1706	male	Risk	Bachelor 	Senior Manager	35.0	15.0	506.0	9762899.0	1057.0	91.0	5.0	0.0	08-01-2022	2022-11-06 00:00:00	Bandung	permanent	Finance	3.0	-1.0
1930	F		Diploma	Junior	53.0	21.0	526.0	29932220.0	1097.0	100.0	20.0	2.0	26-Aug-2019	2024/04/11	Jakarta	Permanent	People	3.0	
1063	MALE	HR	S2	Manager	19.0	7.0	708.0	28811390.0	865.0	100.0	15.0	0.0	2017-03-23 00:00:00	2023/02/10	Makassar		Support		2.0
1200	m	HR	MASTER	Officer	50.0	24.0	390.0	14404672.0	898.0	97.0	13.0	1.0	2016/06/30	23/10/2022 00:00	Surabaya		Tech	0.0	2.7
246	MALE	Compliance	PhD	Junior	42.0	7.0	416.0	16204735.0	1063.0	938.0	4.0	0.0	27/12/2021 00:00	2024-10-25 00:00:00	Semarang	Kontrak	business	1.0	3.5
1417	f	MARKETING	S2	SR MANAGER	27.0	6.0	50000.0	24161943.0	586.0	61.0	17.0	0.0	2017-02-11T00:00:00	2024-01-13T00:00:00	Bandung	Contract	Finance		2.0
1128	M	MARKETING	Master	Senior manager	31.0	1.0	111.0	13177329.0	1039.0	69.0	10.0	1.0	2018-06-13 00:00:00	2023-09-22T00:00:00			Business	-1.0	2.7
785	Laki-laki		Diploma	Senior Manager	28.0	17.0	40.0	12319961.0	603.0	63.0	7.0	1.0	2020-12-29 00:00:00	2022-01-03T00:00:00	bandung	contract	TECH	0.0	3.5
1974	M	FINANCE	Bachelor	Senior manager	22.0	26.0	215.0	28978624.0	1059.0	82.0	12.0	0.0	12-Mar-2016	2022-04-09 00:00:00	Semarang	Internship		-1.0	2.0
490	Female	IT	Master	Manager	31.0	2.0	111.0	16277118.0	758.0	90.0	6.0	1.0	2022-06-13T00:00:00	2023/04/24	Bandung	contract	Operations	99.0	1.0
155	MALE	Finance	PhD	Officer	23.0	9.0	422.0	12652841.0	89.0	877.0	3.0	1.0	2019-04-20 00:00:00	09/09/2022 00:00	SURABAYA	Permanent	Operations	1.0	-1.0
1663	f	Finance	MASTER	Manager	41.0	28.0	704.0	28119676.0	554.0	83.0	15.0	1.0	02-Aug-2023	12-Oct-2023	Yogyakarta	Tetap	People	2.0	3.5
962	Male	it	PhD	Snr Manager	41.0	13.0	531.0	17878430.0	348.0	82.0	7.0		2019-11-27 00:00:00	2023-06-01 00:00:00	Bandung	Permanent	TECH	1.0	4.0
1687	Laki-laki	Risk 	phd	Senior manager	56.0	25.0	427.0	24381093.0	371.0	85.0	8.0	-1.0	2015-01-19T00:00:00	08/11/2023 00:00	Yogyakarta		Support	1.0	1.0
854	FEMALE	FINANCE	diploma	Snr Manager	28.0	100.0	582.0	26561501.0	641.0	92.0	8.0	1.0	23/11/2017 00:00	08-15-2024	Surabaya	Internship	Tech 	3.0	0.0
1312	MALE	FINANCE	Bachelor 	Manager	54.0	7.0	747.0	3262614.0	573.0	93.0	20.0	2.0	12-20-2023	2024-02-18T00:00:00	bandung	contract	TECH	0.0	2.0
626	MALE	HR	PhD	Officer	45.0	8.0	598.0	3189419.0	367.0	200.0	20.0		02-Jul-2020	2024-01-04 00:00:00	Makassar	Internship	TECH	4.0	0.0
686	Male	Finance	diploma	Supervisor	37.0	3.0	174.0	5146061.0	267.0	98.0	7.0	1.0	10-12-2019	04-03-2024	Medan 	Internship	Operations	0.0	1.0
1773	F	it	S2		30.0	25.0	393.0	8079721.0	229.0	80.0	16.0		14-Mar-2015	23-Nov-2022	Semarang	Kontrak	business	-1.0	-1.0
570	female	Operations	bachelor	Senior manager	53.0	24.0	680.0	28563766.0	217.0	93.0	2.0	0.0	10-Sep-2015	01/11/2024 00:00	Bandung		Operations	5.0	6.0
566	Laki-laki	FINANCE	Bachelor 	SR MANAGER	48.0	7.0	305.0	12986287.0	474.0	91.0	11.0		2018-03-24 00:00:00	2024/02/17	DKI Jakarta	CONTRACT	Business	5.0	-1.0
1759	MALE	Finance	Master	Senior Manager	19.0	7.0	137.0	19609698.0	621.0	78.0	4.0		2018-11-14T00:00:00	24-Jul-2024	jakarta	CONTRACT	Tech	5.0	2.0
18	Female	Marketing	Bachelor	Supervisor	38.0	14.0	111.0	5682340.0	786.0	86.0	7.0	0.0	2017/07/30	2024-07-19 00:00:00	Medan		Tech	2.0	2.0
128	female	Risk	Bachelor	Supervisor	33.0	7.0	168.0	11263048.0	725.0	954.0	5.0	0.0	19-Dec-2022	09-18-2022	Yogyakarta	Tetap	Business	0.0	6.0
1347	male	XDept	S3	Supervisor	26.0	8.0	33.0	29235878.0	158.0	65.0	8.0	0.0	2016-02-15T00:00:00	12/11/2023 00:00	Surabaya	Contract	Support	4.0	1.0
1280	Female	MARKETING	Master	manager	31.0	13.0	27.0	16029123.0	843.0	90.0	6.0	-1.0	28/09/2023 00:00	2022-01-07 00:00:00	Medan	permanent	Operations	-1.0	3.5
801	M	Marketing	diploma	OFFICER	40.0	13.0	783.0	8899332.0	814.0	98.0	13.0	2.0	02-10-2022	2022-07-23 00:00:00	Surabaya	Permanent		5.0	3.5
928	f	it	Diploma	Senior manager	48.0	18.0	9999.0	19777043.0	113.0	90.0	12.0	0.0	2019-09-28T00:00:00	2023-12-20T00:00:00	Jakarta	Tetap	Business	2.0	1.0
981	f	Operations	Diploma	junior	25.0	21.0	707.0	23323317.0	1089.0	96.0	2.0		09/06/2021 00:00	2022-02-02T00:00:00	Semarang	Internship	business	5.0	2.7
253	female	Compliance	Bachelor	Supervisor	27.0	15.0	116.0	10562045.0	94.0	897.0	4.0	0.0	2022-03-15T00:00:00	15/07/2023 00:00			Operations	4.0	5.0
191	Female	IT	Bachelor	Manager	48.0	4.0	171.0	10445134.0	629.0	905.0	5.0	1.0	09-24-2016	11-29-2023	Makassar	Tetap	Finance	4.0	2.7
1140	M		phd	Supervisor	39.0	24.0	6.0	3852260.0	346.0	96.0	2.0		2021/09/07	05-28-2024	Makassar	contract	Tech	5.0	-1.0
993	Perempuan	operations	phd	Snr Manager	47.0	17.0	554.0	23925927.0	943.0	69.0	4.0	-1.0	2017/03/14	2022-03-20T00:00:00	Medan 	Kontrak	Operations		
700		Finance	bachelor	Supervisor	21.0	13.0	364.0	-2546655.0	207.0	100.0	3.0	1.0	02-05-2021	2023-10-10T00:00:00	Semarang	contract	business	0.0	
1878	male	IT	phd	Senior manager	22.0	18.0	791.0	12022454.0	102.0	99.0	3.0	-1.0	2020-01-25T00:00:00	15-Aug-2022		Internship	Tech 	-1.0	3.5
607	FEMALE	finance	PhD	Snr Manager	60.0	17.0	774.0	21575797.0	842.0	86.0	15.0	1.0	05-04-2020	2022/06/11			business	-1.0	-1.0
181	Male	HR	Bachelor	Senior Manager	16.0	8.0	18.0	8690604.0	82.0	922.0	7.0	0.0	2019-10-06 00:00:00	18/06/2024 00:00	Sby	Internship	TECH	99.0	
302	Female	IT	Bachelor	Supervisor	29.0	4.0	444.0	10492359.0	674.0	927.0	4.0	0.0	2022-01-12 00:00:00	04-10-2024	Medan	Contract	business	0.0	
497	MALE	Marketing	Bachelor	Officer	39.0	0.0	204.0	11422429.0	665.0	928.0	4.0	0.0	02-08-2021	2024-07-30 00:00:00	Bandung	Permanent	TECH	4.0	6.0
1923	F	Finance	diploma	Senior Manager	44.0	13.0	237.0	15547087.0	0.0	67.0	10.0	-1.0	10/03/2017 00:00	05-02-2022	Yogyakarta	Permanent	business	-1.0	5.0
1939	F	Compliance 	diploma	Senior manager	50.0	13.0	378.0	23029378.0	268.0	80.0	13.0	1.0	07-Jun-2017	2024-06-07 00:00:00	Yogyakarta	CONTRACT	Business	-1.0	
1883	f	Finance	Master	Snr Manager	37.0	17.0	505.0	23465324.0		65.0	8.0	0.0	2016/05/02	2024/06/10	Jakarta	Permanent	Tech 	1.0	1.0
2003	female	operations	Bachelor	manager	27.0		108.0	10272284.0	299.0	97.0	4.0	-1.0	25-Jan-2016	28-Mar-2023	Surabaya		business	-1.0	
1857	Perempuan	Marketing	Diploma	Senior manager	48.0	19.0	651.0	19104861.0	484.0	86.0	20.0	-1.0	2022/06/18	2024/07/29		Permanent	Operations	0.0	5.0
518	Male	Finance	Bachelor	supervisor	51.0	30.0	190.0	536486210.0	531.0	96.0	19.0	0.0	2019-09-14T00:00:00	12-06-2024	Medan	contract		2.0	1.0
1397	FEMALE	Finance	Master	Senior manager	56.0	29.0	313.0	20530602.0	329.0	69.0	2.0	2.0	2017-11-19 00:00:00	2024-06-15 00:00:00		Tetap	TECH		0.0
1070	Male	it	MASTER	supervisor	44.0	26.0	212.0	25982698.0	682.0	98.0	12.0	1.0	07-May-2015	17/11/2023 00:00	Bandung	Contract	People	3.0	0.0
477	female	Operations	Master	Junior	37.0	3.0		10725490.0	674.0	1027.0	9.0	0.0	2020-09-07 00:00:00	2024/04/03	DKI Jakarta	Internship	Business	1.0	3.0
158	Female	HR	Bachelor	Junior	47.0	4.0	28.0	8105512.0	638.0	919.0	5.0	0.0	2018/04/08	04/02/2024 00:00			Finance	4.0	5.0
1244	M	HR	Master	Snr Manager	18.0	25.0	505.0	26138241.0	62.0	82.0	18.0	1.0	2019-03-11 00:00:00	11-30-2024	Jakarta	permanent	business	0.0	-1.0
1196	Male	MARKETING	S1	Manager	44.0	1.0	340.0	21138094.0	507.0	200.0	6.0	-1.0	19-Feb-2015	2024-06-06T00:00:00	bandung	Tetap	business	0.0	5.0
17	female	Operations	Bachelor	Officer	24.0	15.0	19.0	18166691.0	718.0	907.0	4.0	0.0	21/09/2018 00:00	10-04-2024	DKI Jakarta	Permanent	Tech	1.0	
1536	M	Hr	S3	Junior	18.0	17.0	138.0	21332017.0	986.0	83.0	15.0	1.0	22-Oct-2023	2023-12-22T00:00:00	Medan 	Permanent	Support		4.0
1073	Laki-laki	it	S2	OFFICER	33.0	10.0	299.0	13314348.0	199.0	79.0	12.0	-1.0	09/08/2021 00:00	2023-05-12T00:00:00	Semarang	Tetap	business	4.0	6.0
1121	F	IT	Diploma		999.0	9.0	412.0	22922732.0	59.0		18.0	0.0	2017-10-29 00:00:00	2024-04-11 00:00:00		Contract	Support	0.0	3.0
547	m	Risk 	Diploma	Officer	25.0	21.0	539.0	4523953.0	162.0		6.0		03-31-2018	2022-09-03 00:00:00	Yogyakarta	Kontrak	Operations	99.0	5.0
1540	MALE	Risk	diploma	Snr Manager	40.0	30.0	735.0	17842916.0	910.0	77.0	19.0		07/06/2017 00:00	24/07/2024 00:00	Bandung		business	3.0	5.0
659	Laki-laki	finance	phd	Supervisor	60.0		679.0	11571692.0	631.0	99.0	14.0	0.0	2015/09/30	2023-07-10T00:00:00	Medan 	Contract		4.0	0.0
1841	f	Compliance 	PhD	manager	36.0	19.0	511.0	23223440.0	336.0	75.0	16.0	-1.0	2023-01-24T00:00:00	19-Dec-2022	Surabaya	Internship	business	99.0	4.0
1020	FEMALE	Operations	Bachelor	junior	27.0	29.0	778.0	24149900.0	306.0		7.0	2.0	2020-12-21T00:00:00	24/10/2024 00:00	Yogyakarta	CONTRACT	Support	5.0	1.0
1884	FEMALE	Operations	phd	SR MANAGER	53.0	29.0	597.0	727901979.0	929.0	83.0	15.0	1.0	08-29-2023	06-03-2022	Medan 	Tetap	business	5.0	
1505	m	MARKETING	diploma	junior	49.0	13.0	272.0	27242386.0	1018.0	94.0	4.0	2.0	2023/02/25	21-Jun-2023	Semarang	permanent	business	3.0	4.0
960	Perempuan	Hr	PhD	Senior manager	24.0	0.0	746.0	8683100.0	1093.0	86.0			2021-06-20T00:00:00	2023/01/20	Jakarta	Kontrak	TECH	3.0	3.5
1676	Laki-laki	Marketing	Bachelor 	Senior Manager	48.0	7.0		26101886.0	122.0	93.0	6.0	-1.0	2017-12-04T00:00:00	24/10/2024 00:00	Yogyakarta			0.0	0.0
284	female	Operations	Diploma	Officer	33.0	3.0	193.0	15913480.0	882.0	1015.0	2.0	0.0	28/11/2021 00:00	2023/08/25	Bandung	Internship	business	99.0	1.0
1633	Female	Operations	diploma	Manager	49.0	8.0	527.0	23578143.0	478.0	82.0	11.0	2.0	21-Jun-2015	10/12/2023 00:00	DKI Jakarta	Tetap	Finance		4.0
798	FEMALE	Risk	S3	Manager	22.0	19.0	719.0	6836158.0	128.0	90.0	6.0	0.0	2021/09/28	05-08-2022	jakarta	permanent		2.0	1.0
1842	MALE	Risk 	Diploma	Supervisor	24.0	24.0	573.0	16198605.0	506.0	76.0	19.0		2017/12/06	05-21-2024	Sby	CONTRACT	business	99.0	1.0
226	Male	XDept	Diploma	Officer	29.0	11.0	279.0	9041133.0	682.0	973.0	5.0	0.0	01/08/2016 00:00	2022-01-02 00:00:00	Surabaya	Internship	Tech 	2.0	2.0
27	MALE	IT	Bachelor	Manager	36.0	10.0	124.0	16759564.0	742.0	862.0	3.0	0.0	2019-11-01 00:00:00	09/06/2023 00:00	Semarang	Tetap	Tech	99.0	
2008	m	HR	S2	Supervisor	57.0	13.0	375.0	8268044.0	137.0	91.0	7.0	1.0	2017/05/26	2024-06-21T00:00:00	Semarang	Contract	TECH	1.0	1.0
1800	FEMALE	operations	S3	SR MANAGER	28.0	30.0	774.0	-761412.0	132.0	85.0	3.0		2015-09-15T00:00:00	04-24-2023	jakarta	permanent	business	5.0	6.0
438	MALE	Risk	Master	Supervisor	30.0	4.0	191.0	20403915.0	691.0	958.0	9.0	0.0	08-Apr-2018	17/05/2024 00:00		CONTRACT	Support	-1.0	6.0
1620	F	it	S2	junior	51.0	20.0	196.0	3253545.0	464.0	77.0	4.0	2.0	2016-03-26T00:00:00	2024-12-11T00:00:00	DKI Jakarta			5.0	4.0
1389	male	HR	MASTER	Manager	20.0	30.0	58.0	24882681.0	1004.0	84.0	20.0		2022-05-17 00:00:00	2022/01/06	Medan	Internship	Operations	99.0	
230	female	HR	Diploma	Manager	43.0	9.0	453.0	11312114.0	802.0	874.0	12.0	0.0	11-03-2018	2024/07/07	Makassar		Tech	99.0	3.0
38	Female	Marketing	PhD	Junior	35.0	17.0	374.0	12025138.0	883.0	957.0	7.0	0.0	05/05/2017 00:00	21/05/2023 00:00	Medan	Tetap	People	2.0	5.0
1694	MALE	HR	S2	SR MANAGER	36.0	7.0	775.0	17113524.0	591.0		9.0	0.0	2021-12-06T00:00:00	14/02/2023 00:00	Jakarta	Kontrak	Support		3.0
750	female	Compliance	MASTER	manager	47.0	2.0	192.0	26419022.0	948.0	95.0	-3.0	1.0	2018-06-05T00:00:00	2022/01/20	Sby	permanent		99.0	3.5
1046	Laki-laki	FINANCE	phd	Snr Manager	0.0	26.0	9.0	12658496.0	492.0	60.0	18.0		27/11/2018 00:00	06/03/2022 00:00	SURABAYA	CONTRACT	TECH	2.0	3.0
1399		Marketing	Bachelor 	SR MANAGER	49.0	3.0	40.0	24772271.0	162.0	78.0	7.0	-1.0	06-29-2021	25-Jun-2024		CONTRACT	Tech	-1.0	3.5
470	female	Compliance	Bachelor	Supervisor	40.0	6.0	283.0	12953923.0	833.0	933.0	6.0	0.0	2021/09/11	06/02/2024 00:00	Semarang		Tech 	4.0	
1919	M	Compliance	S1	manager	19.0	0.0	710.0	5197075.0	1069.0	100.0	1.0	2.0	02-Dec-2017	08/06/2023 00:00	Medan	permanent		2.0	0.0
1092	m	Risk		manager	59.0	7.0	636.0	23357433.0	889.0	92.0	11.0	2.0	01-Jul-2021	21-May-2023	Makassar	Internship	Tech	0.0	0.0
688	FEMALE	HR	S1	Junior	30.0	16.0	633.0	28539225.0	1089.0	100.0	8.0	0.0	07/12/2023 00:00	2024/08/29	Medan 	Permanent	Finance	4.0	3.5
1057	MALE	Compliance 	Bachelor 	Snr Manager	38.0	4.0	527.0	24348410.0	130.0	91.0	19.0	-1.0	2016-02-06T00:00:00	14/04/2024 00:00		Contract	business	4.0	3.0
640	M	Compliance	S3	Senior Manager	50.0	2.0	348.0	29942270.0	577.0	96.0	14.0	-1.0	03/06/2020 00:00	2023/11/27	bandung	Tetap	Business	1.0	3.0
1942	MALE	XDept	S2	Senior manager	55.0	8.0	675.0	23686721.0	452.0	63.0	10.0	1.0	08-Sep-2020	17/01/2023 00:00	Medan	Kontrak	Operations	1.0	6.0
1219	MALE	operations	phd	Officer	23.0	14.0	714.0	9593973.0	509.0	73.0	9.0		2020-08-10T00:00:00	28/05/2024 00:00	Jakarta	Contract	TECH	2.0	3.5
1159	Female		phd	Junior	48.0	5.0	112.0		735.0	89.0	17.0		08-25-2017	2024/04/23	Jakarta	permanent		99.0	
1416	F	it	diploma	Snr Manager	54.0	2.0	307.0	12604116.0	509.0	70.0	4.0		2016-08-10 00:00:00	2024-07-17T00:00:00	Medan 	Internship	Business	3.0	1.0
1528	Female	it	S3	junior	47.0		756.0	24303288.0	777.0	95.0	5.0		2019-01-10T00:00:00	2023-12-15T00:00:00	Medan	CONTRACT	Tech	99.0	2.7
1876	M		Master	Junior	25.0	4.0	485.0	583795667.0	521.0	67.0	10.0	0.0	2022/12/15	2022-12-23T00:00:00	Surabaya	contract	Finance		2.7
1301	Male	Operations	S2	Senior manager	51.0	2.0	168.0	26208105.0	419.0	71.0	9.0		2018/02/13	11-May-2023	Bandung	Contract	People	1.0	6.0
2060	MALE	operations	S3	Supervisor	27.0	5.0	415.0	11774490.0	633.0	91.0	20.0	2.0	2021/11/08	2024-09-07T00:00:00	jakarta	Internship	TECH	1.0	
801	M	Marketing	diploma	OFFICER	40.0	13.0	783.0	8899332.0	814.0	98.0	13.0	2.0	02-10-2022	2022-07-23 00:00:00	Surabaya	Permanent		5.0	3.5
1604	f	Risk 	phd	Supervisor	51.0	2.0		3281850.0	122.0	70.0	0.0	1.0	17-Jun-2018	2022-12-23T00:00:00	Sby	Kontrak	People	1.0	0.0
161	MALE	HR	Master	Officer	36.0	-1.0	413.0	10741236.0	748.0	885.0	5.0	0.0	2015-03-05 00:00:00	2024-07-31T00:00:00	Medan 	Internship	Operations	0.0	1.0
1705	Male	operations	bachelor	Senior manager	-5.0	25.0	780.0	25405712.0	992.0	81.0	17.0	1.0	08/05/2017 00:00	16/06/2022 00:00	jakarta	contract		1.0	5.0
957	m	Finance	Diploma		60.0	20.0	767.0	13575356.0	224.0	66.0	17.0	-1.0	2016/07/10	09-Oct-2024		Contract	Tech	3.0	6.0
1744	female	Marketing	diploma	manager	-5.0	3.0	730.0	3108762.0	135.0	83.0	13.0	1.0	04/06/2017 00:00	2024/08/26	Bandung	Kontrak	business	5.0	-1.0
1187	FEMALE	Risk	bachelor	Manager	28.0	17.0	667.0	7585571.0	423.0	-50.0	0.0	-1.0	12/02/2017 00:00	25-Dec-2022	Bandung	CONTRACT	Business	4.0	3.5
822	m	Finance	S2	supervisor	47.0	5.0	515.0	26696965.0	1100.0	69.0	18.0	1.0	2018-02-14T00:00:00	2023/09/13	Sby	Kontrak	business	0.0	6.0
1730	MALE	finance	Bachelor 	Junior	29.0	14.0	102.0	16276070.0	782.0	65.0	11.0	0.0	2022-06-03 00:00:00	2022-03-04 00:00:00	SURABAYA	Kontrak	Operations	1.0	
1906	F	Compliance	S3		31.0	11.0	200.0	23393058.0	308.0	97.0	3.0		2017-04-05T00:00:00	03-01-2022	DKI Jakarta	Kontrak	Finance	99.0	6.0
878	FEMALE	Compliance 	S3	Junior	42.0		437.0	10478946.0	718.0	72.0	18.0	-1.0	17/09/2016 00:00	31/10/2022 00:00	Surabaya		Tech	99.0	1.0
914	male	Risk 	PhD	OFFICER	19.0	25.0	647.0	15271193.0		71.0	5.0	0.0	2019/05/22	11-03-2022	Jakarta	Internship	TECH	1.0	3.5
153	Male	IT	Diploma	Supervisor	27.0	5.0	129.0	14357398.0	755.0	919.0	5.0	0.0	20-Aug-2017	2023-04-13T00:00:00	DKI Jakarta	contract	People	1.0	2.0
99	Female	HR	Bachelor	Junior	40.0	8.0	312.0	17865823.0	67.0	94.0	9.0	0.0	2016-02-12 00:00:00	2022-05-13T00:00:00			People	2.0	3.0
2014	FEMALE	operations	Master	supervisor	60.0	23.0	745.0	24534928.0	251.0	-50.0	15.0	-1.0	08/08/2023 00:00	2022-06-15T00:00:00	Surabaya	contract	Tech 	5.0	1.0
5	Female	Finance	Bachelor	Junior	16.0	14.0	1041.0	10685352.0	732.0	130.0	2.0	1.0	2023-12-17T00:00:00	2023-11-19T00:00:00	Medan 	Tetap	Tech	1.0	0.0
1136	Female	HR	Bachelor 	SR MANAGER	42.0	12.0	250.0	23618006.0	526.0	65.0	10.0		04-30-2016	2024/10/18	Bandung	Kontrak	Business	5.0	5.0
1251	female		S2	supervisor	42.0	17.0	227.0	5336474.0	175.0	68.0	11.0	2.0	12/03/2016 00:00	10-Jan-2022	Medan	Permanent	business	0.0	
1886	M	Finance	phd	Snr Manager	43.0	13.0	144.0	8667406.0	959.0	66.0		0.0	2016-11-24T00:00:00	2024-02-21 00:00:00	Bandung	CONTRACT		3.0	1.0
104	Female	Finance	Diploma	Junior	52.0	6.0	274.0	12182359.0	669.0	93.0	4.0	0.0	2020-08-24T00:00:00	2023-12-21T00:00:00	Surabaya	Internship	TECH	-1.0	3.5
1446	Female	Risk 	S1	supervisor	51.0	17.0	455.0	11859141.0	875.0	99.0	1.0		25/08/2015 00:00	2023-05-06 00:00:00	bandung	Kontrak	business	0.0	3.0
1444	male	IT	phd	Senior manager		13.0	744.0		365.0	79.0	14.0	-1.0	2021-05-27T00:00:00	2023-02-09T00:00:00	Makassar	CONTRACT		0.0	3.5
1970	MALE	Risk	Bachelor	manager	35.0	5.0	140.0	18277702.0	139.0	64.0	11.0	2.0	2015-07-21T00:00:00	2022/04/17	Medan		TECH	5.0	5.0
587	MALE	XDept	PhD	supervisor	40.0	15.0	393.0	19959685.0	887.0	86.0	14.0	0.0	2021-05-04 00:00:00	03-28-2023	Medan	Internship	business	5.0	1.0
2005	female	Risk 	phd	Manager	49.0	13.0	352.0	11289220.0	916.0	64.0	16.0		2019/11/27	2023-11-23 00:00:00	bandung	Internship	People	99.0	0.0
1697	FEMALE	MARKETING	S1	junior	49.0	4.0	507.0	23939470.0	1060.0	82.0	3.0	2.0	10-Nov-2020	09-Dec-2024	Surabaya		Business	-1.0	1.0
1144	Perempuan	it	phd	Senior manager	47.0	24.0	553.0	8370900.0	291.0	74.0	1.0	-1.0	2019-10-25 00:00:00	2022/09/14	jakarta	contract	Tech 	99.0	5.0
54	Female	Compliance	Bachelor	Manager	45.0	6.0	135.0	6229093.0	772.0	957.0	8.0	1.0	31/08/2016 00:00	2024-03-25 00:00:00	Jakarta	Kontrak	Support	5.0	-1.0
152	Male	Finance	Diploma	Officer	52.0	6.0	136.0	7748893.0	973.0	791.0	7.0	0.0	28-Jan-2021	02/11/2022 00:00	Semarang	CONTRACT	Operations	5.0	3.0
404	Female	finance	Diploma	Junior	22.0	7.0	206.0	11646724.0	955.0	955.0	4.0	0.0	2022-09-15T00:00:00	12-Feb-2022	Jakarta	contract	Tech	0.0	2.0
1155	female	Compliance	Master		57.0	22.0	445.0	9712551.0	846.0	78.0	6.0	2.0	2020-04-08T00:00:00	06-Mar-2024	Yogyakarta	Permanent	Operations	2.0	3.5
208	MALE	Compliance	Bachelor	Officer	41.0	8.0	269.0	12567044.0	794.0	968.0	7.0	0.0	2015-01-21 00:00:00	21/10/2023 00:00	Surabaya	Contract	Finance	3.0	0.0
1516	female	operations	MASTER	Manager	52.0	22.0	744.0	27378222.0	565.0	85.0	2.0	1.0	11/02/2015 00:00	04/10/2023 00:00	DKI Jakarta	Internship			-1.0
1683	F	Marketing	Bachelor	Supervisor	23.0	29.0	458.0	17005372.0	592.0	66.0	13.0		2022-08-26T00:00:00	2024-10-21T00:00:00	bandung	Kontrak	Finance	3.0	2.7
1123	F	it	phd	Senior Manager	19.0	8.0	680.0		713.0	77.0	0.0	2.0	12-Jun-2021	05-28-2023		Kontrak	Support		6.0
1984		Finance	Diploma	Snr Manager	43.0	27.0	8.0	3108478.0	743.0	89.0	15.0	0.0	2016-02-15 00:00:00	03/11/2022 00:00	Surabaya	Kontrak	Operations		
9	MALE	Hr	Master	Supervisor	35.0	1.0	48.0	16111528.0	714.0	1068.0	4.0	0.0	2022-03-28T00:00:00	2022/03/07	Makassar	Contract	People	1.0	6.0
1015	Perempuan	operations	MASTER	Snr Manager	22.0	18.0	123.0	15825216.0	649.0	84.0	4.0		2015/07/21	09-Sep-2024	Medan	contract	Operations	99.0	3.5
2038	F	Operations	S2	manager	33.0	8.0		28947818.0	974.0	84.0	3.0		19/05/2017 00:00	2024-10-05T00:00:00	Sby	Contract		-1.0	2.7
1061	female	IT	diploma	Officer	51.0	29.0	123.0	27491026.0	239.0	95.0	5.0		16/04/2023 00:00	05-Jun-2024	Semarang	Tetap	Tech 	0.0	2.7
453	Female	Finance	Bachelor	Manager	29.0	0.0	182.0	15136666.0	98.0	876.0	4.0	0.0	16/10/2015 00:00	2023-06-05T00:00:00	Jakarta	contract	Support		5.0
1676	Laki-laki	Marketing	Bachelor 	Senior Manager	48.0	7.0		26101886.0	122.0	93.0	6.0	-1.0	2017-12-04T00:00:00	24/10/2024 00:00	Yogyakarta			0.0	0.0
254	MALE	HR	Master	Junior	38.0	6.0	213.0	22015185.0	652.0	933.0	4.0	1.0	12/05/2019 00:00	2023-02-05T00:00:00	SURABAYA	CONTRACT	business	5.0	
1328	Male	Marketing	Diploma	SR MANAGER	37.0	17.0	286.0	5693454.0	325.0	64.0	16.0	1.0	08-18-2018	2022-05-03 00:00:00	jakarta	permanent	Tech		0.0
897	F	Operations	phd	supervisor	29.0	26.0	31.0	21038521.0	296.0	79.0	3.0	1.0	14-Aug-2021	2022-12-09 00:00:00	bandung	contract	TECH	5.0	2.7
1965	FEMALE	Finance	PhD	junior	55.0		647.0	12887016.0	613.0	91.0	3.0	1.0	2022-01-11 00:00:00	2023/05/04	Semarang	Permanent	Tech	5.0	5.0
881	MALE	Finance	Diploma	Snr Manager	57.0	5.0	178.0	8079486.0	421.0	67.0	0.0		2019-07-12T00:00:00	02-04-2024	Jakarta	contract			2.0
1596	Female		Bachelor 	supervisor	999.0	13.0	432.0		267.0	67.0	9.0	-1.0	2020/05/09	2022-11-18 00:00:00	Yogyakarta		Finance	0.0	3.5
1569	M	Compliance	diploma	Snr Manager	45.0	3.0	-100.0	13008017.0	841.0	63.0	16.0	-1.0	2021/02/26	2024-11-30T00:00:00	jakarta	Internship	Finance	2.0	3.0
624	f	FINANCE	PhD	Snr Manager	29.0	22.0	727.0	14819139.0	904.0	94.0	13.0	-1.0	2016-03-12 00:00:00	20/02/2024 00:00	Jakarta	Internship	Finance		4.0
346	Female	Finance	Bachelor	Manager	22.0	0.0	45.0	11107315.0	98.0	94.0	5.0	1.0	30-Jan-2018	04-Dec-2024	Semarang	Tetap	TECH	1.0	2.0
1930	F		Diploma	Junior	53.0	21.0	526.0	29932220.0	1097.0	100.0	20.0	2.0	26-Aug-2019	2024/04/11	Jakarta	Permanent	People	3.0	
1788	Female	IT	Master	Snr Manager	38.0	12.0	173.0	21227392.0	203.0	88.0	5.0		2021-05-06T00:00:00	06-Jul-2022	Surabaya	CONTRACT		1.0	
263	Female	Finance	Master	Supervisor	26.0	14.0	44.0	7441233.0	784.0	97.0	6.0	1.0	03-02-2020	2022-02-16 00:00:00	Makassar	contract	Support	-1.0	2.0
1635	f	Finance	Bachelor 	Officer	49.0	10.0	654.0	10200009.0	0.0	92.0	16.0	2.0	2023-12-29 00:00:00	19-May-2024	Yogyakarta	Tetap		2.0	1.0
