date;open;high;low;close
2026-02-11;104.0;290.0;77;158
2026-02-12;127.0;258.0;65;178
2026-02-13;157.0;278.0;51;183
2026-02-14;147.0;219.0;55;114
2026-02-15;158.0;205.0;74;139
;129.0;249.0;77;129
2026-02-17;132.0;262.0;71;174
2026-02-18;171.0;231.0;80;136
2026-02-19;118.0;249.0;97;222
2026-02-20;108.0;243.0;53;175
2026-02-21;163.0;241.0;59;101
2026-02-22;156.0;276.0;75;219
;178.0;203.0;55;233
2026-02-24;165.0;220.0;69;145
2026-02-25;128.0;287.0;53;179
2026-02-26;147.0;289.0;52;132
2026-02-27;150.0;232.0;56;192
2026-02-28;110.0;246.0;55;176
2026-03-01;109.0;299.0;79;171
2026-03-02;196.0;245.0;79;127
2026-03-03;178.0;281.0;98;136
2026-03-04;182.0;211.0;92;120
2026-03-05;166.0;280.0;79;156
2026-03-06;185.0;250.0;95;100
2026-03-07;142.0;259.0;82;175
2026-03-08;;232.0;96;153
2026-03-09;160.0;282.0;80;164
2026-03-10;;229.0;92;217
2026-03-11;195.0;225.0;58;187
2026-03-12;161.0;241.0;98;243
2026-03-13;156.0;259.0;97;104
2026-03-14;170.0;203.0;52;107
2026-03-15;142.0;258.0;99;207
;163.0;227.0;70;224
2026-03-17;145.0;243.0;57;182
2026-03-18;122.0;222.0;86;155
2026-03-19;118.0;256.0;62;236
2026-03-20;114.0;208.0;83;141
2026-03-21;190.0;275.0;78;174
;136.0;224.0;83;246
2026-03-23;155.0;218.0;95;105
2026-03-24;119.0;;85;220
2026-03-25;139.0;297.0;79;221
2026-03-26;147.0;271.0;63;174
2026-03-27;193.0;246.0;68;241
2026-03-28;189.0;231.0;57;125
2026-03-29;155.0;269.0;68;192
2026-03-30;131.0;246.0;50;230
2026-03-31;114.0;290.0;70;157
2026-04-01;195.0;273.0;50;139
2026-04-02;169.0;296.0;96;182
2026-04-03;134.0;286.0;62;183
2026-04-04;196.0;258.0;88;230
2026-04-05;168.0;202.0;57;151
2026-04-06;182.0;295.0;90;112
2026-04-07;126.0;224.0;51;225
2026-04-08;138.0;257.0;52;108
2026-04-09;140.0;276.0;64;127
2026-04-10;180.0;225.0;65;225
2026-04-11;185.0;277.0;90;209
2026-04-12;148.0;255.0;89;125
2026-04-13;160.0;292.0;76;117
2026-04-14;140.0;211.0;55;205
2026-04-15;139.0;227.0;90;194
2026-04-16;155.0;272.0;63;237
2026-04-17;190.0;288.0;83;173
2026-04-18;107.0;223.0;91;136
2026-04-19;128.0;272.0;62;107
2026-04-20;126.0;241.0;77;240
2026-04-21;158.0;286.0;87;115
2026-04-22;157.0;;77;221
2026-04-23;190.0;295.0;69;193
;111.0;223.0;64;202
2026-04-25;171.0;299.0;84;192
2026-04-26;141.0;272.0;54;180
2026-04-27;106.0;221.0;78;200
2026-04-28;182.0;231.0;93;133
2026-04-29;100.0;206.0;61;242
2026-04-30;189.0;294.0;59;187
2026-05-01;126.0;215.0;78;130
2026-05-02;118.0;200.0;76;106
2026-05-03;130.0;258.0;57;210
2026-05-04;;245.0;79;161
2026-05-05;180.0;267.0;53;218
2026-05-06;146.0;246.0;73;196
2026-05-07;;221.0;53;242
2026-05-08;115.0;258.0;90;233
2026-05-09;;285.0;98;212
2026-05-10;175.0;;50;129
2026-05-11;110.0;227.0;82;204
2026-05-12;108.0;286.0;68;106
2026-05-13;177.0;291.0;55;128
2026-05-14;173.0;222.0;85;100
;143.0;280.0;93;233
2026-05-16;169.0;238.0;52;222
2026-05-17;150.0;271.0;57;151
2026-05-18;163.0;256.0;96;154
2026-05-19;119.0;241.0;51;146
2026-05-20;182.0;200.0;68;117
2026-05-21;179.0;236.0;95;145
2026-05-22;182.0;262.0;79;220
2026-05-23;116.0;276.0;59;116
2026-05-24;144.0;220.0;50;114
2026-05-25;129.0;219.0;76;135
2026-05-26;151.0;276.0;76;183
2026-05-27;142.0;224.0;75;235
2026-05-28;141.0;228.0;60;197
2026-05-29;191.0;241.0;97;147
2026-05-30;161.0;260.0;66;235
2026-05-31;196.0;232.0;95;173
2026-06-01;152.0;249.0;96;164
2026-06-02;174.0;296.0;60;243
2026-06-03;129.0;288.0;85;201
2026-06-04;147.0;246.0;73;184
2026-06-05;142.0;235.0;82;102
2026-06-06;176.0;239.0;77;135
2026-06-07;156.0;250.0;99;177
2026-06-08;132.0;239.0;79;189
2026-06-09;180.0;253.0;58;166
2026-06-10;179.0;256.0;92;167
2026-06-11;113.0;211.0;53;144
2026-06-12;139.0;259.0;85;100
2026-06-13;156.0;254.0;88;237
2026-06-14;189.0;292.0;76;117
2026-06-15;193.0;248.0;51;198
2026-06-16;124.0;242.0;66;198
2026-06-17;140.0;217.0;88;184
2026-06-18;114.0;213.0;92;202
2026-06-19;106.0;262.0;75;119
2026-06-20;133.0;240.0;73;154
2026-06-21;184.0;251.0;61;202
2026-06-22;140.0;227.0;73;187
2026-06-23;121.0;214.0;82;168
2026-06-24;124.0;296.0;97;136
2026-06-25;169.0;262.0;74;205
2026-06-26;155.0;255.0;53;102
2026-06-27;146.0;246.0;59;210
2026-06-28;136.0;204.0;74;221
2026-06-29;194.0;290.0;90;223
2026-06-30;114.0;261.0;79;180
2026-07-01;177.0;253.0;64;166
2026-07-02;199.0;297.0;97;126
2026-07-03;180.0;224.0;62;231
2026-07-04;153.0;220.0;51;207
2026-07-05;160.0;274.0;84;154
2026-07-06;185.0;289.0;52;154
2026-07-07;113.0;242.0;70;199
2026-07-08;180.0;216.0;57;131
2026-07-09;116.0;283.0;67;153
2026-07-10;114.0;216.0;67;191
2026-07-11;104.0;245.0;78;233
2026-07-12;110.0;;98;233
2026-07-13;162.0;221.0;82;163
2026-07-14;109.0;295.0;57;180
2026-07-15;169.0;249.0;56;131
2026-07-16;109.0;261.0;67;125
2026-07-17;120.0;210.0;94;247
2026-07-18;136.0;283.0;71;104
2026-07-19;185.0;239.0;68;145
2026-07-20;115.0;211.0;63;194
2026-07-21;135.0;256.0;59;236
2026-07-22;110.0;259.0;74;212
2026-07-23;121.0;261.0;56;225
2026-07-24;153.0;278.0;73;103
2026-07-25;175.0;237.0;94;180
2026-07-26;152.0;232.0;56;157
2026-07-27;162.0;215.0;53;142
2026-07-28;135.0;297.0;58;184
2026-07-29;119.0;232.0;85;110
2026-07-30;165.0;;52;143
2026-07-31;183.0;250.0;51;137
2026-08-01;160.0;294.0;54;151
2026-08-02;110.0;254.0;93;233
2026-08-03;199.0;294.0;50;194
2026-08-04;119.0;284.0;95;142
2026-08-05;154.0;205.0;79;228
2026-08-06;176.0;205.0;63;134
2026-08-07;198.0;215.0;95;243
2026-08-08;154.0;253.0;53;108
2026-08-09;191.0;215.0;59;235
2026-08-10;143.0;218.0;51;177
2026-08-11;107.0;223.0;64;135
2026-08-12;115.0;288.0;97;181
2026-08-13;191.0;230.0;77;218
2026-08-14;108.0;268.0;82;203
2026-08-15;192.0;235.0;60;248
2026-08-16;143.0;227.0;97;230
2026-08-17;195.0;213.0;97;139
2026-08-18;198.0;258.0;74;115
2026-08-19;107.0;255.0;72;204
2026-08-20;162.0;286.0;90;155
2026-08-21;102.0;284.0;71;184
2026-08-22;131.0;214.0;97;192
2026-08-23;194.0;256.0;64;113
2026-08-24;199.0;231.0;62;128
2026-08-25;113.0;261.0;59;226
2026-08-26;199.0;247.0;54;140
2026-08-27;118.0;236.0;93;156
2026-08-28;133.0;224.0;64;219
2026-08-29;;248.0;75;134
2026-08-30;121.0;213.0;77;105
2026-08-31;106.0;247.0;56;173
2026-09-01;119.0;219.0;84;234
2026-09-02;106.0;218.0;57;180
2026-09-03;158.0;233.0;98;217
2026-09-04;164.0;278.0;74;182
2026-09-05;131.0;275.0;89;148
2026-09-06;183.0;293.0;77;230
2026-09-07;177.0;298.0;54;152
2026-09-08;;220.0;90;137
2026-09-09;135.0;221.0;96;136
2026-09-10;139.0;295.0;77;137
2026-09-11;160.0;281.0;92;101
2026-09-12;184.0;264.0;65;230
2026-09-13;124.0;244.0;60;205
2026-09-14;133.0;225.0;86;110
2026-09-15;148.0;211.0;94;219
2026-09-16;125.0;290.0;64;218
2026-09-17;165.0;259.0;61;127
2026-09-18;108.0;204.0;61;140
2026-09-19;199.0;239.0;76;159
2026-09-20;128.0;275.0;83;192
2026-09-21;130.0;230.0;88;168
2026-09-22;127.0;292.0;57;138
2026-09-23;175.0;237.0;54;113
2026-09-24;116.0;281.0;85;241
2026-09-25;160.0;251.0;85;143
2026-09-26;166.0;280.0;70;218
2026-09-27;175.0;249.0;75;143
2026-09-28;153.0;266.0;58;245
2026-09-29;161.0;239.0;75;228
2026-09-30;145.0;221.0;65;133
2026-10-01;110.0;210.0;80;115
2026-10-02;101.0;247.0;98;210
2026-10-03;123.0;251.0;53;135
2026-10-04;171.0;265.0;95;189
2026-10-05;171.0;289.0;56;168
2026-10-06;159.0;298.0;58;173
2026-10-07;174.0;;58;120
2026-10-08;180.0;206.0;51;112
2026-10-09;162.0;254.0;57;130
2026-10-10;147.0;289.0;89;187
;119.0;263.0;72;243
2026-10-12;111.0;253.0;71;139
2026-10-13;110.0;242.0;80;230
2026-10-14;110.0;292.0;61;186
2026-10-15;173.0;279.0;56;119
2026-10-16;168.0;284.0;67;193
2026-10-17;163.0;203.0;87;140
2026-10-18;150.0;228.0;57;176
2026-10-19;155.0;211.0;92;230
2026-10-20;125.0;254.0;50;226
2026-10-21;101.0;202.0;54;152
2026-10-22;183.0;284.0;66;142
2026-10-23;;293.0;58;166
2026-10-24;194.0;282.0;71;191
2026-10-25;177.0;209.0;68;127
2026-10-26;138.0;250.0;75;234
2026-10-27;146.0;281.0;82;182
2026-10-28;138.0;241.0;60;134
2026-10-29;105.0;209.0;54;121
2026-10-30;120.0;;52;192
2026-10-31;128.0;243.0;67;178
2026-11-01;188.0;285.0;89;134
2026-11-02;117.0;254.0;99;237
2026-11-03;104.0;236.0;89;189
2026-11-04;161.0;278.0;76;171
;130.0;275.0;75;143
2026-11-06;112.0;215.0;58;223
2026-11-07;138.0;225.0;65;230
2026-11-08;104.0;264.0;80;186
2026-11-09;144.0;292.0;51;241
;181.0;286.0;67;155
2026-11-11;156.0;216.0;82;108
;192.0;294.0;94;241
2026-11-13;199.0;246.0;92;204
2026-11-14;184.0;298.0;97;249
2026-11-15;176.0;223.0;82;211
2026-11-16;158.0;292.0;61;148
2026-11-17;108.0;255.0;61;203
;135.0;234.0;95;248
2026-11-19;191.0;234.0;84;166
2026-11-20;108.0;219.0;88;247
2026-11-21;177.0;299.0;75;154
2026-11-22;139.0;242.0;57;147
2026-11-23;192.0;264.0;79;157
2026-11-24;118.0;;91;168
;142.0;231.0;62;240
2026-11-26;180.0;292.0;58;106
2026-11-27;141.0;204.0;72;122
2026-11-28;183.0;245.0;50;102
2026-11-29;136.0;257.0;54;184
2026-11-30;146.0;230.0;88;123
2026-12-01;171.0;256.0;93;245
2026-12-02;130.0;292.0;67;140
2026-12-03;180.0;235.0;53;156
2026-12-04;169.0;229.0;96;233
2026-12-05;187.0;224.0;95;199
2026-12-06;162.0;249.0;72;149
2026-12-07;186.0;288.0;97;240
2026-12-08;158.0;245.0;80;207
2026-12-09;146.0;267.0;83;103
2026-12-10;192.0;283.0;87;242
2026-12-11;143.0;212.0;62;103
2026-12-12;127.0;248.0;92;178
2026-12-13;181.0;299.0;57;115
2026-12-14;133.0;235.0;58;225
2026-12-15;102.0;228.0;55;223
2026-12-16;105.0;212.0;60;162
2026-12-17;172.0;216.0;88;149
2026-12-18;121.0;253.0;94;138
2026-12-19;138.0;277.0;55;239
2026-12-20;146.0;266.0;64;215
2026-12-21;138.0;255.0;61;116
2026-12-22;182.0;225.0;81;196
2026-12-23;184.0;251.0;92;240
2026-12-24;118.0;266.0;53;199
2026-12-25;106.0;222.0;66;149
2026-12-26;152.0;246.0;83;149
2026-12-27;184.0;258.0;95;231
2026-12-28;130.0;;59;174
2026-12-29;139.0;266.0;75;142
2026-12-30;178.0;204.0;89;158
2026-12-31;143.0;243.0;91;139
2027-01-01;163.0;205.0;87;235
2027-01-02;188.0;226.0;88;110
2027-01-03;105.0;241.0;79;239
2027-01-04;105.0;215.0;51;181
2027-01-05;116.0;281.0;57;116
2027-01-06;152.0;287.0;90;185
2027-01-07;176.0;232.0;63;206
2027-01-08;112.0;256.0;84;226
;167.0;262.0;52;139
2027-01-10;108.0;247.0;79;188
2027-01-11;111.0;284.0;65;207
2027-01-12;192.0;287.0;79;218
2027-01-13;130.0;255.0;69;138
2027-01-14;141.0;268.0;87;113
2027-01-15;127.0;292.0;73;166
2027-01-16;134.0;286.0;89;141
;147.0;230.0;99;161
2027-01-18;120.0;293.0;71;222
2027-01-19;102.0;250.0;86;222
2027-01-20;170.0;293.0;73;133
2027-01-21;153.0;254.0;69;152
2027-01-22;154.0;297.0;84;134
2027-01-23;116.0;217.0;92;237
2027-01-24;171.0;277.0;65;237
2027-01-25;173.0;249.0;68;115
2027-01-26;148.0;213.0;70;185
2027-01-27;154.0;265.0;68;135
2027-01-28;137.0;254.0;59;238
2027-01-29;178.0;209.0;53;135
2027-01-30;191.0;215.0;64;145
2027-01-31;162.0;264.0;86;138
2027-02-01;110.0;296.0;96;170
2027-02-02;190.0;252.0;60;189
2027-02-03;154.0;238.0;70;167
2027-02-04;195.0;;61;158
2027-02-05;172.0;273.0;92;233
2027-02-06;162.0;238.0;67;168
2027-02-07;131.0;253.0;55;221
2027-02-08;162.0;285.0;91;248
2027-02-09;122.0;278.0;57;235
2027-02-10;135.0;296.0;93;223
2027-02-11;164.0;272.0;77;121
2027-02-12;193.0;235.0;77;164
2027-02-13;153.0;208.0;73;154
2027-02-14;181.0;245.0;96;212
2027-02-15;143.0;235.0;59;116
2027-02-16;124.0;248.0;71;119
2027-02-17;109.0;293.0;53;185
2027-02-18;126.0;265.0;80;148
2027-02-19;111.0;215.0;81;221
2027-02-20;174.0;224.0;96;239
2027-02-21;110.0;217.0;82;100
2027-02-22;135.0;235.0;76;246
2027-02-23;187.0;296.0;84;190
2027-02-24;182.0;213.0;73;229
2027-02-25;183.0;271.0;97;219
2027-02-26;191.0;200.0;51;196
2027-02-27;150.0;210.0;67;190
2027-02-28;111.0;218.0;94;221
2027-03-01;122.0;240.0;83;109
2027-03-02;152.0;204.0;59;121
2027-03-03;119.0;204.0;86;148
2027-03-04;188.0;224.0;72;160
2027-03-05;143.0;279.0;80;198
2027-03-06;155.0;236.0;89;189
2027-03-07;111.0;209.0;87;234
2027-03-08;114.0;206.0;75;189
2027-03-09;179.0;206.0;89;163
2027-03-10;179.0;296.0;89;140
2027-03-11;160.0;241.0;76;231
2027-03-12;120.0;213.0;91;194
2027-03-13;146.0;214.0;71;173
2027-03-14;149.0;285.0;92;142
2027-03-15;125.0;281.0;88;180
2027-03-16;196.0;271.0;53;212
2027-03-17;143.0;252.0;72;116
2027-03-18;188.0;276.0;60;171
2027-03-19;152.0;249.0;60;222
2027-03-20;160.0;222.0;95;181
2027-03-21;197.0;242.0;90;107
2027-03-22;115.0;293.0;63;241
2027-03-23;158.0;238.0;80;138
2027-03-24;138.0;223.0;85;246
2027-03-25;119.0;261.0;57;130
2027-03-26;123.0;202.0;76;220
2027-03-27;118.0;251.0;82;147
2027-03-28;;215.0;96;165
2027-03-29;163.0;201.0;73;152
2027-03-30;176.0;235.0;62;167
2027-03-31;180.0;270.0;74;218
2027-04-01;162.0;208.0;90;177
2027-04-02;132.0;208.0;58;110
2027-04-03;160.0;281.0;70;215
2027-04-04;161.0;291.0;55;116
2027-04-05;131.0;256.0;62;209
2027-04-06;188.0;246.0;54;224
2027-04-07;145.0;292.0;74;141
2027-04-08;148.0;225.0;84;144
2027-04-09;198.0;258.0;77;168
2027-04-10;145.0;206.0;55;209
2027-04-11;190.0;206.0;55;201
2027-04-12;135.0;236.0;72;194
2027-04-13;171.0;253.0;59;111
2027-04-14;195.0;200.0;57;237
2027-04-15;186.0;207.0;95;116
2027-04-16;117.0;213.0;68;197
2027-04-17;170.0;293.0;83;223
2027-04-18;121.0;226.0;71;208
2027-04-19;163.0;265.0;85;239
2027-04-20;174.0;291.0;67;117
2027-04-21;175.0;234.0;67;126
2027-04-22;186.0;215.0;93;129
2027-04-23;124.0;260.0;76;237
2027-04-24;114.0;232.0;88;245
2027-04-25;196.0;275.0;51;228
2027-04-26;165.0;296.0;66;200
2027-04-27;143.0;293.0;57;122
2027-04-28;142.0;238.0;51;163
2027-04-29;104.0;262.0;98;121
2027-04-30;198.0;245.0;90;115
2027-05-01;118.0;267.0;60;173
2027-05-02;170.0;227.0;63;214
2027-05-03;166.0;240.0;74;218
2027-05-04;196.0;211.0;64;194
2027-05-05;166.0;222.0;96;173
2027-05-06;192.0;222.0;74;246
2027-05-07;154.0;235.0;82;223
2027-05-08;153.0;215.0;85;216
2027-05-09;150.0;266.0;58;119
2027-05-10;192.0;297.0;76;109
2027-05-11;163.0;287.0;72;137
2027-05-12;191.0;275.0;86;233
2027-05-13;172.0;266.0;73;209
2027-05-14;155.0;231.0;52;138
2027-05-15;120.0;295.0;73;176
2027-05-16;165.0;256.0;92;101
2027-05-17;120.0;267.0;92;161
2027-05-18;173.0;208.0;62;182
2027-05-19;103.0;262.0;77;225
2027-05-20;142.0;219.0;82;201
2027-05-21;160.0;201.0;88;120
2027-05-22;136.0;292.0;65;108
2027-05-23;137.0;260.0;68;161
2027-05-24;105.0;201.0;93;241
2027-05-25;193.0;207.0;84;235
2027-05-26;103.0;279.0;57;100
2027-05-27;133.0;252.0;71;236
2027-05-28;189.0;215.0;51;103
2027-05-29;156.0;258.0;88;155
2027-05-30;148.0;292.0;67;102
2027-05-31;134.0;264.0;86;163
2027-06-01;106.0;284.0;97;209
2027-06-02;135.0;287.0;67;111
2027-06-03;153.0;294.0;99;248
2027-06-04;136.0;247.0;67;132
2027-06-05;147.0;299.0;66;224
2027-06-06;;248.0;91;102
2027-06-07;144.0;233.0;52;130
2027-06-08;136.0;254.0;79;180
2027-06-09;186.0;285.0;58;111
2027-06-10;114.0;233.0;80;248
2027-06-11;153.0;248.0;63;221
2027-06-12;116.0;227.0;97;121
2027-06-13;113.0;235.0;65;146
;;210.0;61;242
2027-06-15;104.0;286.0;87;212
2027-06-16;143.0;283.0;76;161
2027-06-17;128.0;299.0;83;143
2027-06-18;187.0;204.0;59;107
2027-06-19;120.0;206.0;63;245
2027-06-20;104.0;298.0;61;124
2027-06-21;106.0;283.0;87;110
2027-06-22;126.0;228.0;80;167
2027-06-23;101.0;248.0;66;172
2027-06-24;169.0;270.0;55;130
2027-06-25;104.0;238.0;80;135
2027-06-26;168.0;273.0;57;200
2027-06-27;124.0;278.0;98;179
2027-06-28;107.0;239.0;62;135
2027-06-29;138.0;203.0;67;159
2027-06-30;124.0;241.0;75;216
2027-07-01;151.0;296.0;62;248
2027-07-02;;259.0;97;131
2027-07-03;193.0;210.0;79;128
2027-07-04;195.0;206.0;84;188
2027-07-05;134.0;296.0;55;157
2027-07-06;192.0;202.0;82;178
2027-07-07;197.0;200.0;88;174
2027-07-08;198.0;272.0;68;220
2027-07-09;131.0;210.0;88;106
2027-07-10;114.0;251.0;54;191
2027-07-11;164.0;212.0;82;248
2027-07-12;169.0;299.0;89;177
2027-07-13;148.0;219.0;78;125
2027-07-14;152.0;229.0;51;235
2027-07-15;137.0;229.0;73;123
2027-07-16;175.0;237.0;86;232
2027-07-17;183.0;231.0;54;190
2027-07-18;121.0;263.0;68;232
2027-07-19;188.0;242.0;87;112
2027-07-20;102.0;268.0;73;135
2027-07-21;166.0;255.0;72;223
2027-07-22;111.0;238.0;76;207
2027-07-23;119.0;281.0;77;195
2027-07-24;150.0;212.0;62;196
2027-07-25;125.0;285.0;54;244
2027-07-26;197.0;206.0;83;227
2027-07-27;173.0;252.0;90;134
2027-07-28;103.0;200.0;63;194
2027-07-29;131.0;259.0;64;198
2027-07-30;158.0;237.0;57;128
2027-07-31;115.0;212.0;62;140
2027-08-01;119.0;227.0;67;143
2027-08-02;103.0;248.0;90;208
2027-08-03;107.0;202.0;91;172
2027-08-04;195.0;244.0;94;175
2027-08-05;162.0;265.0;70;183
2027-08-06;129.0;221.0;57;119
2027-08-07;137.0;235.0;98;164
2027-08-08;152.0;244.0;54;155
2027-08-09;174.0;254.0;51;229
2027-08-10;129.0;261.0;88;112
2027-08-11;136.0;286.0;50;227
2027-08-12;149.0;271.0;77;238
2027-08-13;110.0;236.0;94;212
2027-08-14;120.0;285.0;97;242
2027-08-15;173.0;221.0;59;166
2027-08-16;182.0;279.0;58;125
2027-08-17;165.0;227.0;60;214
2027-08-18;;239.0;72;118
2027-08-19;190.0;203.0;89;228
2027-08-20;165.0;288.0;59;186
2027-08-21;169.0;222.0;59;190
2027-08-22;133.0;204.0;71;179
2027-08-23;101.0;290.0;80;190
2027-08-24;127.0;296.0;65;231
2027-08-25;182.0;212.0;52;135
2027-08-26;174.0;285.0;96;172
2027-08-27;155.0;233.0;93;153
2027-08-28;155.0;278.0;73;125
2027-08-29;101.0;212.0;78;202
2027-08-30;118.0;202.0;67;173
2027-08-31;180.0;205.0;72;235
2027-09-01;192.0;277.0;89;133
2027-09-02;177.0;237.0;68;203
2027-09-03;121.0;219.0;89;212
2027-09-04;199.0;282.0;65;151
2027-09-05;149.0;239.0;61;197
2027-09-06;148.0;203.0;63;217
2027-09-07;141.0;283.0;73;139
2027-09-08;177.0;268.0;98;172
2027-09-09;170.0;266.0;82;160
2027-09-10;171.0;204.0;65;153
2027-09-11;100.0;216.0;56;171
2027-09-12;149.0;272.0;61;152
2027-09-13;113.0;277.0;69;249
2027-09-14;117.0;296.0;72;219
2027-09-15;173.0;282.0;61;152
2027-09-16;144.0;227.0;62;228
2027-09-17;191.0;251.0;58;159
;115.0;245.0;63;149
2027-09-19;195.0;240.0;91;193
2027-09-20;130.0;254.0;63;130
;164.0;289.0;59;120
2027-09-22;187.0;222.0;56;180
2027-09-23;114.0;255.0;52;131
2027-09-24;125.0;204.0;94;226
2027-09-25;130.0;251.0;87;154
2027-09-26;182.0;206.0;59;115
2027-09-27;192.0;285.0;62;176
2027-09-28;103.0;237.0;51;173
2027-09-29;179.0;222.0;51;129
2027-09-30;148.0;220.0;88;100
2027-10-01;170.0;226.0;68;127
2027-10-02;174.0;251.0;72;188
2027-10-03;166.0;233.0;89;170
2027-10-04;186.0;206.0;67;138
2027-10-05;122.0;219.0;98;177
;102.0;268.0;76;155
2027-10-07;152.0;231.0;59;153
2027-10-08;179.0;;77;148
2027-10-09;121.0;260.0;65;171
2027-10-10;189.0;;69;173
2027-10-11;112.0;262.0;83;121
2027-10-12;115.0;225.0;92;202
2027-10-13;188.0;251.0;75;150
2027-10-14;105.0;268.0;92;114
2027-10-15;197.0;244.0;68;130
2027-10-16;120.0;211.0;68;198
2027-10-17;116.0;271.0;91;183
2027-10-18;123.0;277.0;61;141
2027-10-19;182.0;;58;178
2027-10-20;119.0;262.0;74;212
2027-10-21;162.0;203.0;55;199
2027-10-22;159.0;230.0;57;115
2027-10-23;165.0;283.0;81;203
2027-10-24;125.0;209.0;64;219
2027-10-25;179.0;233.0;56;135
2027-10-26;172.0;290.0;69;203
2027-10-27;164.0;246.0;92;174
2027-10-28;151.0;223.0;69;114
2027-10-29;147.0;272.0;65;234
2027-10-30;145.0;263.0;58;233
2027-10-31;187.0;246.0;64;223
2027-11-01;186.0;269.0;75;111
2027-11-02;124.0;278.0;69;234
2027-11-03;159.0;253.0;80;120
2027-11-04;173.0;219.0;72;167
2027-11-05;126.0;258.0;80;128
2027-11-06;118.0;281.0;91;178
2027-11-07;108.0;229.0;90;128
2027-11-08;115.0;205.0;99;167
2027-11-09;153.0;258.0;53;237
2027-11-10;147.0;234.0;62;196
2027-11-11;174.0;282.0;57;161
2027-11-12;180.0;261.0;86;143
2027-11-13;167.0;277.0;71;124
2027-11-14;144.0;249.0;50;238
2027-11-15;180.0;222.0;74;182
2027-11-16;189.0;265.0;77;241
2027-11-17;177.0;278.0;60;211
2027-11-18;164.0;223.0;65;115
2027-11-19;151.0;267.0;64;246
2027-11-20;129.0;297.0;76;212
2027-11-21;126.0;243.0;57;189
2027-11-22;191.0;226.0;73;184
2027-11-23;182.0;248.0;77;117
2027-11-24;187.0;243.0;76;187
2027-11-25;143.0;;73;118
2027-11-26;175.0;267.0;86;204
2027-11-27;113.0;277.0;84;238
2027-11-28;190.0;273.0;74;169
2027-11-29;189.0;261.0;81;214
2027-11-30;161.0;267.0;54;180
2027-12-01;120.0;284.0;63;122
2027-12-02;178.0;223.0;61;169
2027-12-03;116.0;282.0;88;218
2027-12-04;105.0;216.0;70;244
2027-12-05;119.0;291.0;57;114
2027-12-06;146.0;254.0;79;191
2027-12-07;120.0;287.0;81;156
2027-12-08;168.0;295.0;92;126
2027-12-09;127.0;202.0;81;103
2027-12-10;177.0;254.0;96;169
2027-12-11;156.0;;61;246
2027-12-12;162.0;218.0;74;247
2027-12-13;121.0;237.0;59;150
2027-12-14;160.0;261.0;71;236
2027-12-15;186.0;268.0;55;118
2027-12-16;155.0;208.0;68;207
2027-12-17;142.0;256.0;81;221
2027-12-18;158.0;260.0;65;170
2027-12-19;147.0;299.0;68;162
2027-12-20;100.0;221.0;79;147
2027-12-21;169.0;261.0;99;193
2027-12-22;149.0;278.0;59;202
2027-12-23;105.0;256.0;81;229
;187.0;220.0;97;174
2027-12-25;131.0;285.0;50;139
2027-12-26;177.0;213.0;69;206
2027-12-27;168.0;279.0;68;180
2027-12-28;155.0;293.0;98;201
2027-12-29;138.0;216.0;50;124
2027-12-30;188.0;262.0;99;164
2027-12-31;109.0;248.0;81;227
2028-01-01;118.0;272.0;51;104
2028-01-02;;299.0;95;148
2028-01-03;101.0;223.0;89;178
2028-01-04;121.0;270.0;87;173
2028-01-05;112.0;293.0;64;185
2028-01-06;188.0;202.0;63;208
2028-01-07;104.0;280.0;89;191
2028-01-08;111.0;206.0;58;235
2028-01-09;186.0;216.0;72;193
;107.0;273.0;93;152
2028-01-11;127.0;288.0;98;194
2028-01-12;156.0;277.0;55;112
2028-01-13;107.0;218.0;87;224
2028-01-14;120.0;281.0;85;178
2028-01-15;192.0;228.0;92;186
2028-01-16;185.0;229.0;62;101
2028-01-17;164.0;279.0;90;106
2028-01-18;117.0;280.0;65;158
2028-01-19;195.0;279.0;70;114
2028-01-20;147.0;;52;161
2028-01-21;138.0;224.0;83;233
2028-01-22;175.0;257.0;58;169
2028-01-23;169.0;256.0;69;209
2028-01-24;105.0;259.0;51;161
2028-01-25;162.0;298.0;77;164
2028-01-26;199.0;224.0;76;210
2028-01-27;167.0;218.0;83;235
2028-01-28;176.0;221.0;72;135
2028-01-29;167.0;209.0;88;249
2028-01-30;133.0;200.0;76;177
2028-01-31;120.0;231.0;56;136
2028-02-01;147.0;221.0;53;148
2028-02-02;129.0;294.0;59;117
2028-02-03;115.0;215.0;90;193
2028-02-04;162.0;232.0;70;115
2028-02-05;139.0;266.0;56;163
2028-02-06;169.0;264.0;69;104
2028-02-07;131.0;204.0;91;130
2028-02-08;121.0;251.0;90;171
2028-02-09;130.0;296.0;66;189
2028-02-10;100.0;220.0;63;204
2028-02-11;177.0;291.0;72;137
2028-02-12;;285.0;64;149
2028-02-13;;231.0;82;159
2028-02-14;167.0;238.0;83;164
2028-02-15;136.0;291.0;80;162
2028-02-16;188.0;257.0;92;119
2028-02-17;111.0;247.0;78;234
2028-02-18;;248.0;83;145
2028-02-19;104.0;285.0;70;210
2028-02-20;174.0;213.0;61;194
2028-02-21;195.0;268.0;73;194
2028-02-22;161.0;203.0;81;247
2028-02-23;110.0;209.0;53;116
2028-02-24;108.0;214.0;73;151
2028-02-25;165.0;271.0;58;146
2028-02-26;147.0;285.0;62;249
2028-02-27;109.0;263.0;86;107
