Employee_ID,Gender,Department,Education_Level,Job_Level,Age,Years_Experience,Training_Hours,Monthly_Salary,Performance_Score,Attendance_Rate,Project_Completed,Promotion_Last_3Y,Join_Date,Last_Review_Date,City,Contract_Type,Division,Work_From_Home_Days,Employee_Rating
1349,Male,Risk,Diploma,Junior,30,18,531.05,-566424,978,79,14,1,2023-04-09T00:00:00,10-28-2023,Jakarta,Contract,Operations,4,3.5
993,Female,Operations,Phd,Senior Manager,47,17,554,23925927,943,69,4,-1,2017/03/14,2022-03-20T00:00:00,Medan,Kontrak,Operations,11.92,2.63
1559,Male,Compliance,Master,Senior Manager,56,27,188,22604425,1003,200,9,1,2015-12-19 00:00:00,2022/01/25,Medan,Permanent,Operations,5,2.7
144,Female,Compliance,Bachelor,Officer,26,8,34,11859387,903,935,5,0,2015-01-22T00:00:00,2024/04/28,Bandung,Permanent,Business,0,3
1629,Female,Finance,Bachelor,Junior,28,19,155,11043284,1085,78,7,2,12-24-2018,08-Mar-2023,Semarang,Contract,Tech,1,2.63
1469,Female,It,Phd,Officer,49,24,599,5920272,633.48,85,12,0.44,2020-02-29T00:00:00,02-07-2022,Dki Jakarta,Contract,Tech,99,2.63
1023,Female,Operations,Bachelor,Senior Manager,57,7,595,23754929,688,84,2,-1,12-05-2017,2022-04-11 00:00:00,Bandung,Internship,Tech,1,0
1384,Male,Finance,Bachelor,Manager,37,4,225,26572598,654,83,5,0.44,2021/04/27,06-26-2024,Bandung,Contract,Operations,3,3
1577,Male,Risk,Bachelor,Senior Manager,29,3,560,7376709,633.48,70,6,2,2017/03/11,2024-12-29 00:00:00,Bandung,Contract,Tech,11.92,1
1199,Female,It,Master,Senior Manager,35,13,662,8647723,929,200,12,0.44,2016/11/09,2024/05/10,Surabaya,Tetap,Tech,4,3.5
1595,Female,Finance,Master,Junior,50,10,712,15020143,277,63,19,0.44,02/03/2019 00:00,2023-04-27 00:00:00,Bandung,Permanent,Operations,-1,2.7
1097,Male,Finance,Bachelor,Junior,51,13,35,-1811652,301,77,9,0.44,22-Jun-2016,2022/03/30,Medan,Kontrak,Tech,0,2.63
1951,Female,Unknown,Doctoral,Senior Manager,54,25,91,27805198.80,1034,73,5,0.44,06-05-2017,18/04/2022 00:00,Bandung,Contract,Support,99,5
621,Female,Risk,Bachelor,Supervisor,25,23,105,4202320,50,98,20,-1,22/04/2021 00:00,07-23-2024,Jakarta,Tetap,Business,5,5
1818,Male,Hr,Bachelor,Senior Manager,21,25,477,18369323,332,77,4,2,2015-09-19 00:00:00,11-16-2023,Medan,Tetap,Tech,3,3.5
1207,Female,Operations,Master,Junior,60,5,232,13069212,813,82,8,-1,2019/11/08,2022/02/19,Semarang,Kontrak,Finance,0,5
651,Female,Marketing,Diploma,Manager,40,14,21,15018106,563,91,17,2,16-Feb-2017,18-Jan-2023,Bandung,Contract,Tech,5,4
265,Female,Risk,Bachelor,Officer,40,3,231,8793180,689,964,7,0,2017-05-18 00:00:00,08-Sep-2024,Jakarta,Internship,Business,1,0
1362,Male,Operations,Master,Supervisor,22,1,75,6686852,114,84,20,0,2017-12-15 00:00:00,2023-05-25T00:00:00,Jakarta,Permanent,Business,4,1
698,Male,Hr,Bachelor,Officer,36,23,434,16898037,226,79,16,0,2021/08/16,2022-07-01 00:00:00,Semarang,Contract,Business,1,0
996,Male,It,Diploma,Senior Manager,30,19,691,22359718,281,98,1,0.44,11/07/2021 00:00,2023-07-06 00:00:00,Makassar,Contract,Finance,-1,5
801,Male,Marketing,Diploma,Officer,40,13,783,8899332,814,98,13,2,02-10-2022,2022-07-23 00:00:00,Surabaya,Permanent,Tech,5,3.5
1989,Male,Compliance,Bachelor,Officer,58,11,171,28044352,407,89,4,1,2020/04/02,05-22-2024,Bandung,Contract,Finance,2,4
208,Male,Compliance,Bachelor,Officer,41,8,269,12567044,794,968,7,0,2015-01-21 00:00:00,21/10/2023 00:00,Surabaya,Contract,Finance,3,0
1108,Female,Operations,Master,Manager,42,4,80,14699724,871,73,19,0,01-10-2022,2023/10/21,Medan,Tetap,Business,3,0
267,Female,Finance,Master,Supervisor,29,12,64,11942582,908,876,7,1,2023-04-01T00:00:00,07-Aug-2024,Makassar,Contract,Support,2,5
1054,Female,Compliance,Phd,Officer,21,12,698,4927404,522,88,11,-1,29-Jan-2016,05/04/2023 00:00,Medan,Contract,Business,4,2.7
1620,Female,It,Master,Junior,51,20,196,3253545,464,77,4,2,2016-03-26T00:00:00,2024-12-11T00:00:00,Dki Jakarta,Contract,Tech,5,4
757,Female,Risk,Master,Senior Manager,26,20,704,25359686,736,291.79,14,1,24-Aug-2020,28/01/2022 00:00,Bandung,Contract,Tech,1,2
1485,Female,It,Bachelor,Junior,56,17,582,16960478,593,66,4,-1,2018/10/28,2024-09-27 00:00:00,Makassar,Contract,Support,4,3.5
2042,Female,Operations,Diploma,Senior Manager,21,26,214,21902344,438,83,11,-1,11-15-2019,2022/10/25,Yogyakarta,Permanent,Business,5,4
255,Male,Risk,Bachelor,Officer,24,9,17,27805198.80,805,916,2,0,12-20-2015,2023-12-09T00:00:00,Bandung,Kontrak,Tech,2,2.7
185,Female,Operations,Bachelor,Officer,40,12,531.05,9979805,827,922,6,0,2018-10-25 00:00:00,01/06/2023 00:00,Medan,Contract,Tech,4,3.5
1971,Male,Finance,Diploma,Junior,52,25,425,8339085,625,83,1,0.44,01-Aug-2023,2024-11-22T00:00:00,Surabaya,Contract,Business,2,1
1557,Female,Unknown,Phd,Junior,18,29,506,23358061,690,68,6,2,2016-10-12 00:00:00,2022-09-21 00:00:00,Dki Jakarta,Contract,Finance,4,4
1650,Male,Unknown,Master,Officer,31,18,797,11432075,862,60,16,1,2018-07-03 00:00:00,27/11/2024 00:00,Medan,Contract,Tech,99,6
414,Female,Compliance,Bachelor,Supervisor,16,12,177,6554111,779,884,4,0,2022-05-29T00:00:00,2023-03-17T00:00:00,Medan,Tetap,Tech,4,3.5
1729,Female,Unknown,Bachelor,Officer,23,0,721,29317425,822,84,9,0.44,13/06/2020 00:00,2022-06-02T00:00:00,Bandung,Contract,Tech,11.92,1
1788,Female,It,Master,Senior Manager,38,12,173,21227392,203,88,5,0.44,2021-05-06T00:00:00,06-Jul-2022,Surabaya,Contract,Tech,1,2.63
923,Male,Risk,Master,Manager,41,13,304,7029099,588,73,20,0,05/05/2020 00:00,2022-01-30 00:00:00,Medan,Contract,Tech,5,2
1591,Female,Finance,Bachelor,Officer,39,23,297,29612335,155,91,5,2,2021-08-09T00:00:00,25-Dec-2022,Medan,Kontrak,Support,1,4
1800,Female,Operations,Doctoral,Senior Manager,28,30,774,-761412,132,85,3,0.44,2015-09-15T00:00:00,04-24-2023,Jakarta,Permanent,Business,5,6
1766,Female,It,Diploma,Junior,59,20,197,26494032,633.48,91,12,1,2016-11-29T00:00:00,2024-08-15T00:00:00,Sby,Tetap,Tech,0,6
341,Male,Compliance,Bachelor,Junior,13,2,95,15046909,905,938,5,0,04-29-2020,2024-08-12 00:00:00,Sby,Contract,Support,2,0
1819,Female,Operations,Diploma,Supervisor,19,13,612,6863778,88,83,15,2,2019-01-07 00:00:00,06/08/2022 00:00,Medan,Internship,Tech,3,-1
1318,Male,Finance,Master,Junior,59,6,20,18233334,705,65,12,0.44,10-Jun-2017,2024/01/30,Surabaya,Kontrak,Tech,4,2.63
93,Male,Risk,Bachelor,Supervisor,15,7,473,13616234,704,823,4,1,2023/02/18,22/07/2022 00:00,Bandung,Contract,Operations,99,0
2020,Female,Compliance,Doctoral,Manager,43,25,353,18012651,938,66,12,1,10-18-2017,2022/03/18,Medan,Permanent,Tech,3,3.5
367,Female,Finance,Bachelor,Manager,36,16,531.05,9659096,919,944,8,0,10-Jun-2015,07-15-2023,Dki Jakarta,Internship,Tech,2,0
1110,Female,It,Diploma,Senior Manager,44,1,127,-4799436,327,73,13.10,2,2017/05/04,03-Oct-2022,Semarang,Contract,Tech,1,3
478,Male,Unknown,Bachelor,Officer,40,11,201,16328952,1003,973,7,0,2015/06/10,2024-01-01T00:00:00,Bandung,Contract,Business,2,5
710,Female,Finance,Master,Officer,58,6,151,28046152,664,86,2,2,12-29-2017,11-25-2022,Medan,Contract,Tech,2,6
291,Male,Marketing,Bachelor,Officer,38,7,285,27805198.80,981,939,8,0,2020-06-18T00:00:00,2024-01-04 00:00:00,Surabaya,Contract,Finance,11.92,2.63
354,Female,It,Master,Officer,22,2,152,15734961,746,888,6,1,10-17-2018,2023/04/22,Yogyakarta,Contract,Finance,3,2
1066,Male,Unknown,Bachelor,Supervisor,31,4,165,20057673,633.48,98,4,-1,2016-09-23T00:00:00,13/01/2023 00:00,Makassar,Kontrak,Business,1,2.63
1563,Male,Risk,Bachelor,Manager,46,10,108,991774714,812,60,1,2,2017-05-17T00:00:00,10-15-2022,Sby,Tetap,People,4,0
793,Male,Compliance,Bachelor,Senior Manager,50,7,160,6084877,306,85,7,-1,2021-10-14 00:00:00,2024/08/17,Medan,Kontrak,People,4,1
1343,Female,Operations,Diploma,Officer,23,10,608,7515828,204,94,3,2,2015-01-29 00:00:00,2024-01-18 00:00:00,Bandung,Tetap,Tech,0,3.5
1952,Female,Hr,Bachelor,Senior Manager,41,9,563,19484867,58,63,17,2,27/02/2015 00:00,03/10/2022 00:00,Medan,Contract,Tech,3,2.7
1373,Female,Operations,Master,Manager,26,-1,538,16342424,298,64,20,1,30/04/2015 00:00,2023/01/24,Surabaya,Kontrak,Tech,1,2.7
1109,Female,Finance,Master,Senior Manager,57,4,245,9097201,374,86,20,0,06/11/2018 00:00,28/08/2023 00:00,Yogyakarta,Contract,Tech,11.92,3.5
180,Male,Hr,Bachelor,Junior,27,10,262,15355049,784,838,8,0,2017-03-17 00:00:00,2023-08-07T00:00:00,Sby,Permanent,People,5,2
733,Female,Finance,Master,Officer,41,1,120,15564784,1045,0,18,0.44,07/03/2018 00:00,2023-01-10T00:00:00,Surabaya,Contract,Tech,3,-1
1428,Male,Unknown,Diploma,Officer,46,25,543,15336303,163,80,20,-1,03-04-2017,2022-03-02T00:00:00,Surabaya,Contract,Business,1,4
1929,Female,Unknown,Master,Senior Manager,47,30,415,7684764,317,98,11,0.44,17-Oct-2015,06-26-2024,Jakarta,Kontrak,Tech,5,2.7
1697,Female,Marketing,Bachelor,Junior,49,4,507,23939470,1060,82,3,2,10-Nov-2020,09-Dec-2024,Surabaya,Contract,Business,-1,1
1585,Male,Hr,Doctoral,Manager,52,26,172,27990574,195,100,13,-1,2019-05-14 00:00:00,2022/02/24,Bandung,Permanent,Finance,-1,2
998,Male,Finance,Master,Supervisor,53,25,426,674190540,1087,88,8,1,2016/07/20,23-Nov-2023,Bandung,Contract,People,5,5
1159,Female,Finance,Phd,Junior,48,5,112,27805198.80,735,89,17,0.44,08-25-2017,2024/04/23,Jakarta,Permanent,Tech,99,2.63
1088,Male,Operations,Doctoral,Supervisor,29,13.82,46,23526394,494,67,15,-1,2023-08-31T00:00:00,2022-08-18 00:00:00,Bandung,Kontrak,Business,2,6
1753,Female,Operations,Bachelor,Junior,36,12,614,19300037,698,81,10,0.44,09-05-2016,16-Nov-2023,Yogyakarta,Internship,Tech,0,0
1246,Male,Operations,Bachelor,Manager,31,14,390,27805198.80,390,94,15,0,27/10/2022 00:00,2024-02-20 00:00:00,Medan,Contract,Business,11.92,5
1791,Female,Operations,Bachelor,Senior Manager,33,8,5,29225298,633.48,100,11,0.44,2020-09-23T00:00:00,2023/08/18,Semarang,Permanent,Business,5,2.63
456,Female,It,Bachelor,Officer,42,5,2,14766884,796,942,8,0,02-Dec-2021,2023/10/09,Sby,Contract,Operations,3,3
1252,Female,Risk,Bachelor,Senior Manager,25,24,143,26263088,1082,72,13.10,0,2019-12-18 00:00:00,2022-10-27 00:00:00,Bandung,Contract,Finance,2,2.7
1255,Female,Hr,Phd,Junior,26,17,213,18727846,983,73,9,1,2019/01/07,02-Jul-2022,Semarang,Tetap,Finance,1,6
304,Female,Finance,Bachelor,Junior,46,0,107,23542938,487,97,3,0,09/05/2019 00:00,27/09/2024 00:00,Bandung,Internship,Support,1,4
1288,Male,Finance,Diploma,Senior Manager,41,13.82,449,26540169,236,92,2,2,2018-01-27 00:00:00,2023-08-07 00:00:00,Makassar,Contract,Business,5,4
1522,Male,Unknown,Bachelor,Junior,30,26,221,21286914,214,93,20,1,12-18-2018,2024-06-26T00:00:00,Bandung,Internship,Business,0,5
1587,Male,Finance,Phd,Supervisor,47,24,619,28248101,1084,70,-3,0.44,12-14-2015,07/07/2023 00:00,Jakarta,Permanent,Support,99,1
616,Female,Unknown,Diploma,Officer,40.81,4,22,8670187,126,100,17,-1,2015-07-16T00:00:00,2022-08-10T00:00:00,Jakarta,Kontrak,Business,2,2
1443,Male,Finance,Bachelor,Supervisor,21,27,678,18694844,828,74,5,2,2022/05/14,2023-02-24T00:00:00,Bandung,Permanent,Tech,2,3.5
1974,Male,Finance,Bachelor,Senior Manager,22,26,215,28978624,1059,82,12,0,12-Mar-2016,2022-04-09 00:00:00,Semarang,Internship,Tech,-1,2
729,Male,Compliance,Master,Junior,46,0,529,5844684,872,70,12,1,2021-06-11 00:00:00,11-30-2024,Medan,Contract,People,11.92,6
396,Female,It,Bachelor,Manager,47,8,651,13778929,882,943,9,0,10-Jan-2022,02-28-2024,Makassar,Kontrak,Tech,4,-1
2016,Female,Compliance,Diploma,Officer,48,13.82,501,3048460,948,87,8,1,18-Dec-2019,18/08/2023 00:00,Bandung,Permanent,Tech,11.92,4
59,Female,Operations,Bachelor,Junior,40,4,531.05,10624471,71,918,4,0,12-28-2018,05-03-2023,Medan,Contract,Tech,0,1
62,Female,Compliance,Bachelor,Manager,40,10,128,27805198.80,899,102,5,0,2017-03-11T00:00:00,2023/07/26,Bandung,Contract,Operations,-1,-1
1329,Female,Finance,Bachelor,Senior Manager,45,17,476,27845802,55,90,2,1,2016/01/20,2022-10-29 00:00:00,Surabaya,Kontrak,Finance,99,3.5
646,Male,Finance,Master,Senior Manager,59,12,253,17869996,318,70,0,0.44,2020/05/04,12-Jul-2023,Bandung,Tetap,Business,99,6
1499,Female,Finance,Diploma,Senior Manager,39,21,113,7787697,673,64,9,0,09-27-2023,2022-07-21 00:00:00,Medan,Contract,Operations,1,2.63
843,Female,Hr,Bachelor,Manager,43,1,308,27805198.80,556,-50,12,1,04-22-2023,2022-06-23 00:00:00,Bandung,Kontrak,Tech,99,2
1606,Female,Marketing,Master,Manager,38,8,197,25946818,150,98,0,2,19/01/2019 00:00,2023-12-08T00:00:00,Medan,Permanent,Finance,3,-1
1163,Female,Marketing,Diploma,Junior,40,19,460,27805198.80,417,81,14,0.44,24-Nov-2017,22/12/2024 00:00,Semarang,Contract,Finance,1,2
695,Female,Finance,Bachelor,Senior Manager,37,8,380,28828515,353,89,19,-1,14/03/2018 00:00,2022-12-26T00:00:00,Medan,Internship,Tech,2,4
243,Male,Operations,Master,Supervisor,39,14,68,13859209,639,912,6,1,03-17-2023,07-Apr-2022,Medan,Contract,Tech,5,-1
1099,Female,Finance,Phd,Senior Manager,24,26,610,897833331,311,65,2,2,2017-08-28T00:00:00,2022-10-21T00:00:00,Jakarta,Contract,Tech,1,6
1024,Male,Hr,Doctoral,Junior,56,24,404,13549111,307,97,11,2,2020-06-11 00:00:00,2022-04-11 00:00:00,Medan,Internship,Business,0,0
1065,Male,Hr,Master,Junior,42,25,782,8314851,459,66,13.10,2,02-13-2016,01-Apr-2023,Medan,Contract,Tech,4,4
1553,Male,Operations,Master,Manager,39,4,318,13759405,194,63,19,2,07/12/2020 00:00,2024/10/23,Jakarta,Contract,Tech,-1,6
877,Male,Finance,Phd,Junior,38,15,341,27643509,238,67,16,0,2021/06/08,2023-01-26 00:00:00,Yogyakarta,Tetap,Support,3,2.7
947,Female,Marketing,Bachelor,Junior,37,8,151,29289107,559,69,17,2,2023/04/30,08-May-2024,Surabaya,Tetap,Business,11.92,0
1018,Male,It,Master,Supervisor,42,9,93,25413815,373,91,18,1,2021-09-23T00:00:00,17-May-2024,Bandung,Kontrak,Tech,11.92,3.5
2083,Male,Finance,Phd,Supervisor,47,15,430,23512990,819,94,5,0.44,08-31-2020,2022/11/16,Surabaya,Contract,Tech,3,2.7
1532,Female,Marketing,Diploma,Senior Manager,42,3,127,15321312,1022,75,14,1,2018/12/21,08-18-2024,Bandung,Contract,Support,-1,2.7
98,Female,Finance,Bachelor,Junior,23,9,37,17788142,813,895,3,0,2017-05-25T00:00:00,06-06-2024,Medan,Contract,Business,99,1
286,Female,Finance,Diploma,Junior,33,0,124,18778047,50,929,4,0,04-19-2023,10-Nov-2024,Makassar,Contract,People,-1,4
260,Female,Marketing,Diploma,Supervisor,37,-2,48,11040007,736,948,8,0,19-Mar-2015,25-Sep-2022,Medan,Tetap,Tech,1,3
771,Male,Marketing,Bachelor,Senior Manager,59,24,686,29096315,832,88,3,0,2020-06-26T00:00:00,09/11/2024 00:00,Bandung,Tetap,Business,0,2.7
531,Female,Finance,Bachelor,Senior Manager,58,15,12,18750347,747,63,15,0,2019/06/30,01-Jun-2022,Jakarta,Contract,Operations,99,3.5
1248,Male,Finance,Diploma,Junior,58,8,222,18370663,1085,62,0,2,10-15-2020,02-21-2024,Jakarta,Tetap,Tech,0,-1
1690,Female,Operations,Doctoral,Officer,33,30,66,655204335,9999,99,15,0,05/06/2019 00:00,2024-12-08 00:00:00,Bandung,Contract,Tech,4,5
1997,Female,Marketing,Master,Junior,33,11,421,12864479,411,65,18,1,2021/03/15,2024-09-01 00:00:00,Surabaya,Permanent,Tech,5,2.63
1660,Female,Risk,Bachelor,Officer,60,19,9999,16188117,894,91,8,0,2020-02-25 00:00:00,12-15-2022,Makassar,Contract,Operations,11.92,5
1726,Male,Marketing,Master,Senior Manager,40,19,660,22205317,911,62,3,-1,07-Mar-2020,07-13-2022,Makassar,Contract,Support,1,3.5
174,Female,Hr,Bachelor,Supervisor,39,8,531.05,11938829,758,961,6,1,2020-12-14T00:00:00,2022-11-26 00:00:00,Makassar,Contract,Operations,3,4
418,Female,Hr,Bachelor,Junior,31,14,673,8200168,843,884,2,0,2023/08/12,27/12/2024 00:00,Surabaya,Permanent,Tech,3,2.63
70,Female,Risk,Bachelor,Supervisor,39,2,77,5066465,706,95,6,0,2022/06/08,06-28-2022,Bandung,Contract,Tech,11.92,2
433,Female,Operations,Bachelor,Manager,34,17,141,2666609,622,881,2,0,06-Sep-2018,2024-08-08 00:00:00,Sby,Permanent,Business,0,6
120,Female,Finance,Bachelor,Manager,45,14,37,18141874,812,994,5,0,24/06/2020 00:00,20-Jul-2022,Surabaya,Contract,Tech,2,5
1121,Female,It,Diploma,Officer,999,9,412,22922732,59,291.79,18,0,2017-10-29 00:00:00,2024-04-11 00:00:00,Bandung,Contract,Support,0,3
327,Male,Operations,Master,Supervisor,45,12,95,8641519,816,845,3,0,06-17-2017,07/04/2022 00:00,Medan,Kontrak,Business,1,2
1227,Male,Hr,Bachelor,Junior,38,20,319,3067665,794,64,14,-1,26-Nov-2022,20-Jul-2023,Makassar,Contract,Business,11.92,1
403,Male,It,Bachelor,Officer,32,13,61,6072887,789,901,3,0,2017-09-05 00:00:00,05-31-2024,Surabaya,Tetap,Tech,1,2
622,Female,Hr,Bachelor,Senior Manager,36,11,46,19522945,888,99,3,2,2017/06/02,2023-01-26T00:00:00,Dki Jakarta,Contract,Tech,3,2
815,Male,Finance,Phd,Officer,39,23,558,19324006,989,291.79,10,-1,2020-06-06 00:00:00,2023-07-07T00:00:00,Medan,Contract,Operations,0,2.63
1841,Female,Compliance,Phd,Manager,36,19,511,23223440,336,75,16,-1,2023-01-24T00:00:00,19-Dec-2022,Surabaya,Internship,Business,99,4
1193,Male,Unknown,Diploma,Senior Manager,51,22,748,27271150,807,89,18,0.44,2019-05-23 00:00:00,27-Oct-2023,Jakarta,Kontrak,Tech,11.92,-1
272,Male,Hr,Phd,Supervisor,36,18,211,14768478,813,977,7,0,02-24-2018,11/03/2022 00:00,Semarang,Permanent,Finance,-1,-1
1912,Female,Compliance,Bachelor,Officer,42,11,399,11245574,443,79,7,2,26/11/2016 00:00,2024-10-31 00:00:00,Semarang,Permanent,Operations,4,2.63
345,Female,Operations,Bachelor,Supervisor,13,8,1,12510170,858,892,4,0,2018-07-23T00:00:00,2022-08-26 00:00:00,Semarang,Contract,Tech,1,6
277,Female,Finance,Diploma,Officer,23,14,136,12921756,867,988,3,0,2017-03-22T00:00:00,2022-03-07 00:00:00,Jakarta,Tetap,Tech,1,6
1106,Female,Unknown,Master,Junior,19,19,737,8601038,961,63,4,2,29-Sep-2019,02/03/2023 00:00,Makassar,Contract,Tech,5,2.63
1420,Male,Finance,Diploma,Officer,44,11,119,6613557,123,64,6,-1,2023-02-26T00:00:00,2023-02-28 00:00:00,Bandung,Kontrak,Tech,11.92,1
1466,Male,Finance,Doctoral,Officer,150,7,207,11879304,746,77,17,-1,05-18-2022,06-05-2024,Semarang,Permanent,Operations,99,-1
210,Female,Finance,Bachelor,Manager,22,7,48,14697798,604,833,8,0,2017/05/17,28-Dec-2022,Jakarta,Kontrak,Finance,1,-1
1187,Female,Risk,Bachelor,Manager,28,17,667,7585571,423,-50,0,-1,12/02/2017 00:00,25-Dec-2022,Bandung,Contract,Business,4,3.5
1429,Male,Finance,Master,Senior Manager,47,100,498,14097107,736,67,5,0.44,11-10-2017,2024/03/03,Semarang,Contract,Tech,3,2
486,Male,Compliance,Bachelor,Officer,49,6,44,15200901,903,102,2,0,07/05/2021 00:00,2022-05-15 00:00:00,Bandung,Contract,Operations,4,1
1160,Male,Compliance,Doctoral,Officer,26,5,486,24554463,216,92,20,0.44,12-Jun-2017,2023-11-06T00:00:00,Sby,Tetap,Business,1,2
974,Male,Marketing,Phd,Officer,26,23,441,13387949,565,62,9,2,10-03-2016,02-05-2024,Jakarta,Permanent,People,99,4
1666,Male,Finance,Master,Manager,56,9,160,25286476,1071,77,10,1,30/10/2020 00:00,2022-07-30 00:00:00,Surabaya,Contract,Tech,99,6
16,Female,Hr,Master,Junior,20,13,543,16712912,895,985,2,1,2019-05-08T00:00:00,11-Jun-2022,Dki Jakarta,Internship,Tech,0,6
1707,Female,Operations,Diploma,Senior Manager,39,27,2,22282988,1056,98,9,1,24/06/2020 00:00,31-Jul-2024,Bandung,Contract,Business,1,3
188,Male,Finance,Master,Supervisor,37,10,13,6523454,884,968,1,0,2020-03-11 00:00:00,2023/03/16,Medan,Tetap,Tech,1,2
1659,Female,Operations,Master,Manager,34,30,237,18545626,966,91,8,1,05-09-2019,2024/12/25,Medan,Permanent,Business,3,2.63
1936,Female,Finance,Bachelor,Senior Manager,40.81,28,158,6475806,368,67,15,0.44,28/08/2016 00:00,2022-10-25 00:00:00,Medan,Contract,Business,1,1
876,Female,It,Diploma,Manager,19,24,716,13534790,789,88,6,2,2017/07/21,01-12-2024,Bandung,Permanent,Tech,4,2.63
1484,Male,Finance,Master,Manager,39,2,519,7499794,964,81,14,2,01-17-2018,01-04-2023,Bandung,Permanent,Support,2,3
1945,Female,Operations,Phd,Junior,20,30,162,26212101,1002,61,8,2,07/04/2019 00:00,2022/04/13,Medan,Tetap,Tech,11.92,2.7
242,Male,It,Phd,Junior,42,11,53,12182466,963,952,6,1,2016-10-28T00:00:00,16-Apr-2022,Bandung,Contract,Operations,-1,3.5
1935,Female,Hr,Doctoral,Junior,44,13,680,14415876,179,89,13,0.44,25-Dec-2018,04-Jun-2022,Sby,Tetap,Support,1,4
2006,Female,Compliance,Diploma,Junior,36,22,606,24297101,953,79,9,0.44,2018-06-01T00:00:00,03-Jun-2023,Surabaya,Tetap,Tech,0,2
724,Female,Operations,Master,Junior,19,6,214,7870566,942,94,9,1,2020/04/25,2022-02-14 00:00:00,Bandung,Tetap,Tech,5,3
1881,Male,Operations,Diploma,Officer,45,2,20,3055215,105,71,15,2,2017/06/05,12-Feb-2022,Dki Jakarta,Contract,Tech,4,-1
1476,Male,Finance,Diploma,Junior,34,28,671,26683204,480,61,11,1,2019-08-06 00:00:00,2023/01/16,Bandung,Contract,Tech,11.92,2.7
2058,Female,Marketing,Bachelor,Officer,37,5,654,7670969,493,92,5,-1,05-Jan-2020,2023-03-10T00:00:00,Sby,Tetap,Tech,1,1
1742,Female,It,Bachelor,Junior,38,26,269,7244241,98,89,11,1,2015-01-18T00:00:00,04-08-2022,Dki Jakarta,Contract,Tech,5,-1
141,Male,Risk,Master,Manager,32,2,23,9853108,745,966,6,0,2016-12-06 00:00:00,15/11/2024 00:00,Bandung,Contract,Finance,99,4
1757,Male,Finance,Doctoral,Officer,46,17,413,5205371,1063,76,13.10,0,2015/04/02,07/07/2023 00:00,Jakarta,Contract,Business,2,0
1634,Female,Marketing,Master,Supervisor,59,14,50000,4337183,904,64,11,2,09-Oct-2018,2024/09/08,Yogyakarta,Permanent,Finance,3,0
1689,Male,Hr,Master,Junior,34,27,86,27805198.80,923,291.79,5,2,2018-12-17 00:00:00,2023/08/17,Bandung,Internship,Finance,99,2
200,Female,Marketing,Bachelor,Junior,25,10,416,15140501,694,889,5,0,2023-09-03T00:00:00,2022/07/04,Bandung,Contract,Finance,4,1
1679,Male,Marketing,Bachelor,Senior Manager,26,15,531.05,22148819,126,84,9,0.44,2019-11-26T00:00:00,2023-12-15T00:00:00,Medan,Permanent,Operations,4,3
712,Male,Hr,Master,Junior,55,25,241,10315147,408,77,8,0,01-Jul-2020,2024-02-07T00:00:00,Makassar,Tetap,Finance,3,5
1014,Male,It,Bachelor,Officer,55,14,258,-2303638,189,96,20,-1,01-13-2015,2023-05-26T00:00:00,Surabaya,Internship,Business,99,3.5
342,Female,Hr,Diploma,Junior,21,8,63,8025276,715,996,4,1,2022/04/03,2024-02-08 00:00:00,Sby,Tetap,Tech,-1,3
1988,Female,Finance,Bachelor,Manager,999,27,447,15695050,0,98,20,-1,2021-09-16 00:00:00,03-27-2022,Jakarta,Kontrak,Business,2,5
784,Female,Hr,Master,Manager,28,22,296,-4849418,439,85,17,0,2016/11/08,2024/11/09,Yogyakarta,Contract,Tech,1,2.63
1962,Male,Finance,Diploma,Senior Manager,45,27,182,7174783,633.48,74,2,0,12-30-2021,19-Jan-2024,Yogyakarta,Contract,Tech,2,3
806,Male,Compliance,Master,Junior,32,22,274,9685302,763,78,15,2,03-01-2017,21/12/2022 00:00,Bandung,Kontrak,Business,0,-1
1431,Female,Marketing,Master,Officer,33,8,796,22001155,627,78,20,1,2018-07-07T00:00:00,20/12/2023 00:00,Sby,Permanent,Tech,99,5
1786,Male,Marketing,Bachelor,Supervisor,49,24,733,8924925,298,62,16,2,2018/02/17,07-Dec-2022,Bandung,Contract,Tech,2,4
1927,Female,Marketing,Bachelor,Senior Manager,47,6,584,7438401,659,64,19,0,2018/07/01,2024-02-18 00:00:00,Bandung,Contract,Business,11.92,4
1070,Male,It,Master,Supervisor,44,26,212,25982698,682,98,12,1,07-May-2015,17/11/2023 00:00,Bandung,Contract,People,3,0
672,Male,Risk,Bachelor,Senior Manager,57,3,358,12094999,630,70,19,-1,2019-12-23 00:00:00,2022-09-24 00:00:00,Medan,Kontrak,Tech,0,3.5
915,Male,Risk,Diploma,Officer,38,19,240,19583660,902,79,10,-1,24-Oct-2019,07-Sep-2022,Semarang,Contract,Support,2,1
134,Female,Finance,Phd,Officer,32,8,179,18633940,688,981,3,0,30/12/2017 00:00,24-Aug-2023,Bandung,Contract,Tech,1,-1
1926,Female,Finance,Master,Manager,150,29,212,15217499,386,89,1,-1,2023-12-29 00:00:00,2024-03-25T00:00:00,Bandung,Contract,Tech,2,4
135,Male,Marketing,Diploma,Junior,28,8,88,11288247,612,957,2,0,2023-05-11T00:00:00,10/08/2022 00:00,Surabaya,Tetap,Support,1,6
